,text,label
31387,兩邊都辛苦了！！！,negative
19412,亂打,negative
7514,好扯！！！,negative
23323, 吓死了  吓死了  吓死了 ,negative
19462,哇 家人好棒,positive
10708,超級可愛...,positive
16911,bIA很強喔,positive
30491,quick quick,positive
8498,簡老師累了 笑得满地打滚 ,positive
2482,拉傷,negative
1081,有飛的感覺,positive
20212, 笑得满地打滚  笑得满地打滚 ,positive
6280,新秀上陣,positive
22459,Artamonova,positive
22429,不錯,positive
30026,大力摧咧,negative
20532,差很多欸,negative
15292,他們是冠軍賽對手 豐商跟華僑,positive
24464,哇~哇,positive
15605,開心才會真正享受排球團隊樂趣,positive
18228,超愛,positive
10117,快氣死,negative
23904,殺,negative
3598,真難,negative
13306,冠軍賽真的很有可看性,positive
32037,台灣歡迎你~~~你是哪裡人啊,positive
11620,高可愛 喜笑颜开  喜笑颜开 ,positive
27434,@Yves Flores Agree!,positive
22419,漂亮,positive
25756,感謝~,positive
13102,復仇成功,positive
2157,對自己生氣嗎,negative
21851,112 太兇殘,negative
4396, 害怕  害怕 ,negative
23908,勝利早點 轉角關東煮,positive
7781,小佩今天狀況也很好,positive
32132,cool cool ,positive
15577,你心臟好嗎?,positive
25134,連勝,positive
20372,弟弟好可愛,positive
5050,他們很扛壓欸,negative
20920,曾祥明他哥籃球很強欸,positive
13927,喜歡看鑾嗨到樣子 好好笑 斜眼笑 ,positive
1521,簡老師真的鬼,negative
29339,位置給的不好，很難出手啊,negative
14537,太狠了,negative
20154,欠罵的概念,negative
32683,笑死,negative
1182,好佩服 不愧是攝影師,positive
19353,你行你上真的很好笑,positive
16442,漂亮,positive
1525,連這裡都要臭棒球XD,negative
19752,這球漂亮,positive
23073,李姿穎打球好嗨,positive
18991,殺瘋了！,negative
3550,寶媽,positive
11678,好像陳時中,positive
18846, 笑哭了 ,negative
10535,罵髒話了,negative
25352,被黑了,negative
16181,傻眼了,negative
18165,bia有夠秀,positive
1534,好可愛,positive
32248,朱凱逸今天表現很好欸,positive
23991,開玩笑 眯眼吐舌 ,negative
31688,鲸華 鼓掌  鼓掌  鼓掌  鼓掌 ,positive
27583,因為以任超級漂亮,positive
5388,不論誰嬴，都算是台中的榮耀,positive
15070,妹妹好可愛,positive
13947,too much error....,negative
32781,這個真的不行,negative
15072,又平,neutral
20363,2023新年快樂,positive
20486,聲量很重要,positive
14738,千金難滿早知道,negative
27196,互動很可愛,positive
4606,恨熊熊,negative
19658,nice 2nd set...,positive
12428,笑死整顆球在裡面,negative
25669,很可以啊,positive
19427,會被罵  斜眼笑  ,negative
16018,好好笑,positive
12335,臭男生想引起注意,negative
11071,了解 謝謝,positive
14996,【奪冠】也不錯！,positive
6015,受傷,negative
280,不好意思，戴老師是?,negative
7951,今天球迷好多,positive
14529,可愛,positive
5044,強,positive
32357,好殺,positive
24872,新婚不愉快,negative
29879,好正,positive
32209,感覺還是下去休息比較好,positive
6661,好的 謝謝！,positive
8509,Bia 還自願提早來台訓練 整個愛上台灣 台湾 ,positive
7688,太哭了,negative
25602,謝謝大家,positive
20607,聽說有點傷 最近都沒上,negative
17295,kerker好了啦,positive
11181,就是期望愈大失望愈大吧,negative
29072,棒球,positive
29953,超級危險,negative
24529,羅志祥昨天嗨爆花蓮,positive
13232,兩隊都太棒啦,positive
20019,更怕腳軟~沒吃循利寧,negative
7510,笑死 到底多玻璃心,negative
6037,冠州超強,positive
30536,太扯,negative
172,哇！,positive
16446,nice,positive
16615,Bia經常笑容滿面,positive
19199,麻花捲當女排隊OK,positive
12827,差點失言lol,negative
31988,真的長很快 笑得满地打滚  笑得满地打滚 ,positive
15445,Welcome ,positive
1890,Oh~~~,positive
16751,我愛曉珮,positive
3319,太壞了,negative
19407,超可愛,positive
8826,好趕打,positive
31171,好可愛,positive
17884,好喔 感謝,positive
4444,哇～～～,positive
32040,籃球都互幹博眼球，排球不行？,negative
28098,宜如好棒,positive
14763,佩甄強喔,positive
27476,剛剛修正位置不好,negative
742,阿宝成为中坚力量,positive
12904,接的很好,positive
30150,可能剛好bia也認識,positive
20123,有人說小吳看起來好乖 笑得满地打滚  笑得满地打滚 ,positive
5856,恩崇,positive
27130,送上遙遠祝福,positive
6624,name no.19 plss 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
10747,這場球賽看了好值得,positive
14469,可能位於熱帶國家 地板很燙所以特別會跳 笑哭了 ,negative
31772,嫁人了我也愛她,positive
16287,超好笑,positive
16657,郭家銘身材有很好嗎？！,positive
8037,收力,positive
31836,昨天太累了,negative
32333,太遠了,negative
29018,靠,positive
24784,taipower good libero,positive
11625,温康復回來狀況好很多,positive
16870,嚇死了,negative
29419, 笑哭了 ,negative
27706,曉珮,positive
3050,笑死,negative
17727,失敗!!,negative
8253,簡老師比較強,positive
597,感人的一刻,positive
23299,超強,positive
26102, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
23742,有錢人,positive
30431,@柯偉峰 好啊，等等來玩玩，熱鬧點,positive
84,zsanett 的放短效果都不太好,negative
23419,簡老師說出擊敗了嗎XDD,negative
16570,好會壓喔,positive
6344,國際賽戴很吃虧,negative
21018,哇！,positive
13301,防備都好棒！,positive
19413,給老師大聲公！！！,positive
4380,吳韋華不錯~,positive
5327,反了吧?,negative
32411,運氣好,positive
28658,感覺今天不穩定,negative
21513,笑死 主審後面這邊都是妹子 超熱鬧超嗨我覺得我格格不入 笑哭了  笑哭了  笑哭了  笑哭了 ,negative
32700,我快吐了,negative
25091,服了佩服……,positive
25029,最高境界吵得才兇 雲球迷不要出來丟臉,negative
9494,心臟要不行了！,negative
27908,高很可愛XD,positive
7554,帶領中華隊奪冠！,positive
25797,球好痛!!!!,negative
26200,nice play,positive
21699,一分差,negative
27074,守得好,positive
17528,掩護很好ㄟ,positive
22871,快樂打球,positive
27038,好險,positive
28470,右邊有法師加持,positive
24725,我要哭ㄌ ,negative
2304,最可愛的詩請,positive
139,真的是愛的力量 笑得满地打滚 ,positive
1689,香,positive
14674,大力出奇蹟,positive
4730,超凶,negative
8091,很可以,positive
6977,數字女團 笑得满地打滚 ,positive
6760,感謝～～,positive
21227,沒錯！,positive
9066,臭臉,negative
31112,太扯了,negative
8201,@sophia 謝謝 這樣明天好想去看現場,positive
31150,好好笑,positive
14704,昂昂阿璽niceee,positive
23178,WeLcome Hot Sports,positive
19332,受傷ㄉ下去休息ㄅ,negative
27713,這幾個球都怪怪的,negative
4421,曉珮 嘿嘿 ,positive
20445,#13 bet  嘻嘻  嘻嘻  嘻嘻 ,positive
26558,了解，謝謝！,positive
23297,還好吧,positive
31651,哇哦哦哦,positive
22354,善用封鎖,positive
10549,某隊球迷崩潰了 躲在廁所哭,negative
9874,猶豫了XD 落點很尷尬,negative
16141,我覺得音頻操作員忘記打開音樂了 我想讓他們像日本和韓國那樣演奏音樂，那真的會更好,positive
987,姿勢優雅,positive
31231,Ace!,positive
10405,簡老師太扯⋯⋯,negative
28281,lifesaver,positive
15707,真的很扯,negative
5001, 笑哭了 ,negative
9757,受傷就會很麻煩~,negative
13979,我是覺得還好,positive
29539,nice marshmallow ！,positive
24056,nice,positive
25491,政治干涉體育太不應該了,negative
30339,害我都口渴了,negative
10285,這裡噴香檳 工作人員會哭死,negative
5465,隨便推就好了,positive
22111,好誇張 打到30平,positive
13720,差點暴頭 笑哭了 ,negative
27136,昨天去看真的很幸運欸,positive
10683,太晚了吧,negative
31910,虧了,negative
1619,他不喜歡吧,negative
18919,坐著被淘汰  沉思  要殺我不要用這樣的話,negative
20256,好喜歡今年的MIZUNO,positive
17129,再輸就尷尬ㄌ,negative
11276,覺得偏袒就不要開聲音笑死,negative
16116,林太太的力量,negative
31287,每個都排球世界冠軍,positive
6088,差滴,negative
12134,U23 台灣奪下季軍！,positive
10211,左手打得漂亮,positive
17020,首冠,positive
20811,漂亮,positive
28618,受傷 你是白痴嗎？,negative
21804,nice set!,positive
21894,被黑掉了,negative
1711,笑死,negative
1404,是阿銘 双感叹号 ,positive
21234,好可愛 笑得满地打滚 ,positive
30445,是你不能理解.,negative
545,吐氣,negative
11072,英語頻道 笑得满地打滚 ,positive
12617,簡顯明是受傷嗎?,negative
32578,李尼180真的很硬XD,negative
13769,顏值擔當很好笑ㄟ,positive
16541,為甚麼是愛心XDD,positive
4512,志祥色XDD,positive
28262,太狠了,negative
1046,好棒,positive
21063,Nice ,positive
9576,跟蝦子一樣沒錯,positive
15170,好了啦陳民賢去睡覺吧不癢丟臉了,positive
2026,19歲還可以,positive
28608,也是很努力拉 才能帶來好運 ,positive
17647,兩隊都好棒,positive
18727,這勝利方程式,positive
20032,阿璽今天表現的很好了 做成心形的双手  做成心形的双手 ,positive
23922,加班!!!,positive
419,恩得啦,positive
24605,哇!!!,positive
5395,這場真的票買得很值,positive
19313,好險  斜眼笑  ,positive
9349,贊成~ 多點機會,positive
18564,大家發言都很有才,positive
4762,今年高中聯賽女排看一下好了,positive
5573,萬人大台,positive
8402,好險上禮拜受傷沒大礙,positive
8883, good luck,positive
15657,這慘叫,negative
152,這時候就是大力摧咧,negative
22552,她還用有威力的跳發!,positive
9104,雖然感覺好八卦 但是無論如何希望他們幸福,positive
11839,哭哭 真的要輸得莫名其妙了 含泪的笑脸 ,negative
25327,被他的球打臉很痛吧,negative
10694,nice ..,positive
30059,有機會哦,positive
6373,都被騙了,negative
3843,差滴,negative
24345,有顏質 有球技 這樣更能吸引球迷!!,positive
11218,最強乙組,positive
22497,good start,positive
27873,好正,positive
7012,哇哇哇,positive
4333,曉珮,positive
10670,傻眼,negative
20950,小朋友好凱愛,positive
18221,點的好,positive
11168,謝謝,positive
5729,好想去,positive
19210,音樂好聽,positive
4609,好貼網,positive
8536,一裁最大沒辦法,negative
13267,傷兵累累 放声大哭 ,negative
12253,逆命喔,negative
2999,support nyo Naman Yung page Ng hop sport mga ferson,positive
16696,這樣就球品差?,negative
14151,乾 超強,positive
23617,謝謝,positive
17795,心跳加快,positive
18170,阿龍去澳洲享受人生,positive
27212,太好了 放声大哭 ,positive
10588,漂亮,positive
7170,反差萌,negative
21534,nice one bry,positive
14136,第三局是真的難看,negative
13576,可以啊,positive
13426,尷尬了,negative
4115,發崩,negative
20324,笑的也太可愛 红桃 ,positive
6399,破萬!!!!!!!!!!!!!!!,negative
6931,這樣叫偏激喔? ,negative
2549,nice,positive
26560,樓上好好笑  斜眼笑  ,positive
5690,打得好,positive
10731,是在哭喔,negative
24875,真的會被罵死,negative
26327,結束的太突然了,negative
6205,真襄,positive
23152,這打點太香了吧,positive
27594,慢一點出手也沒關係～,neutral
10127,都打的很好,positive
4270,太陽感覺有些躁...,negative
30689,彭的狀態不好,negative
12875,她今天表現也不錯,positive
16354,滿滿的排球回憶記！,positive
6362,看台人好滿,positive
18678,會被罵 笑哭了 ,negative
23819,謝謝,positive
8190,很愛吃漢堡怎麼了XD?,positive
30166,下午好,positive
17784,像俄羅斯那個一樣兇嗎？,negative
19938, 笑哭了 ,negative
17326,太扯了,negative
32128,加班加班！,positive
24467,今天手感好 偷看 ,positive
3890,笑死...,negative
27382,今天這場看到賺到,positive
23040,辛苦了 女生鞠躬  女生鞠躬  女生鞠躬 ,positive
14442,笑死,negative
32412, 笑哭了  笑哭了 ,negative
30375,有點急了?,negative
7454,昨天好,positive
22697,比個愛心啊,positive
4131,愛心,positive
31847,為甚麼哭,negative
16938,找洞發 太狠了,negative
19029,3秒笑死,negative
14079,體力應該有差,negative
12091,song!,positive
25814,嚇死,negative
21752,台北地產隊果然可以,positive
8698,受傷,negative
30299,很喜歡之前的台師陣容,positive
7112,得意的一天,positive
26783,聲音好好聽喔,positive
16056,畢竟今天線審運動量也夠多了,positive
28011,董仔好氣,positive
26635,nice quick spike,positive
26130,給太低了....,negative
24507,謝謝!,positive
8121,靠 痛爆,negative
26304,小黑要好好調整了,positive
18790,超扯啦（幾乎）,negative
5583,"Reynante, oo cute talaga sya hehe  喜笑颜开 ",positive
7205,愛熊熊,positive
25252,太扯…,negative
18202,太興奮了嗎,positive
12539,拿一局很不錯,positive
7799,不知道低潮是什麼 太狠了,negative
25746,氣氛大師來囉,positive
21785,zanett送幸福,positive
8678,哎呀 錯過了,negative
17061,主場優勢,positive
528,心態若是崩 那就不要看嘛  龇牙咧嘴 ,negative
18094,要善用科技啊,positive
350,需要愛心,positive
29624,笑死,negative
9497,笑死,negative
5927, OK ,positive
14745,這幾支隊伍 最看不懂的洋將就是Schenatt,negative
2088,最強對最強,positive
8616,整季最關鍵的場,positive
301,小弟弟 : 演! 我看你在演!!,positive
1491,太慘忍了沒收紅包,negative
14456,還好 都是學生阿,positive
32443,滿滿 南部 的 熱情,positive
28602,平,neutral
16524,逆轉領先了,positive
3444,五菊,positive
3911,一場定生死喔！輸了就進不去了～,negative
1805,還不錯,positive
17778,好的謝謝,positive
30346, 笑哭了  笑哭了 ,negative
1944,棒賽輸了,positive
27688,雙邊都士氣滿滿,positive
4235,太短啦,negative
21628,有動,positive
14338,台南不錯啊,positive
30256,我快嚇死⋯⋯,negative
9651,昨天都有好好睡腳喔~~,positive
13489,笑容甜美,positive
23756,好多小朋友喔 可愛,positive
26638,goodluck!,positive
15888,好多喔,positive
15349,超棒XD,positive
