index,text,球迷的聊天,label_1,score_1,label_2,score_2
418,Out,1,,,positive,0.9691839814186096
419,水,1,,,negative,0.9839837551116944
420,yay,1,,,positive,0.5477731823921204
421,夯夯夯,1,positive,0.59410560131073,positive,0.9963202476501464
422,gosh,1,,,positive,0.7851088643074036
423,好扯,1,negative,0.5144606828689575,negative,0.9999011754989624
424,bawi,1,,,negative,0.924680471420288
425,WOOW,1,positive,0.5699881315231323,negative,0.9858143925666808
426,打臉,1,negative,0.512089192867279,negative,0.9999194145202636
427,可惡啊,1,negative,0.8179624080657959,negative,0.99989652633667
428,竟然有 XD,1,negative,0.5810973644256592,negative,0.9979079961776732
429,Yeeeeees,1,positive,0.5077128410339355,negative,0.9911982417106628
430,一分一分,1,positive,0.505424976348877,negative,0.9792165160179138
432,太扯了,1,negative,0.8979184031486511,negative,0.9999109506607056
433,蝦,1,positive,0.5978075861930847,negative,0.7781614065170288
434,聽聲音有 XD,1,,,positive,0.9990885257720948
435,邏輯的部分,1,,,negative,0.9805155992507936
436,有嗎 XD,1,,,negative,0.9583371877670288
437,站起來播了,1,,,positive,0.9913745522499084
438,看比較清楚ＸＤ,1,positive,0.5543443560600281,positive,0.9996167421340942
439,傻眼,1,negative,0.7210821509361267,negative,0.9973827004432678
441,少了耳機啦,1,,,negative,0.9905981421470642
442,wew isa na lang yan,1,,,negative,0.9729170799255372
443,拐氣,1,negative,0.719383716583252,negative,0.992918074131012
444,拐起來,1,,,negative,0.9228811860084534
445,wew,1,positive,0.5005285143852234,positive,0.8598068952560425
446,ya,1,,,negative,0.5871041417121887
447,backrow na yan,1,,,positive,0.6774303317070007
448,extended set pa ohhh,1,,,positive,0.958109736442566
449,gagiiii,1,positive,0.5271924138069153,negative,0.9673253893852234
450,嗚呼,1,,,negative,0.9967095851898192
452,1798,1,,,positive,0.8298666477203369
453,天啊,1,positive,0.50828617811203,negative,0.9915069937705994
454,胃好痛 晕 ,1,negative,0.6997988820075989,negative,0.9995935559272766
455,XD,1,,,negative,0.8858829140663147
456,7,1,positive,0.586987316608429,negative,0.7643494009971619
457,nice one drop ball lang ahehe,1,positive,0.9068337082862854,positive,0.9711059927940368
458,差一步,1,,,negative,0.9998087286949158
459,預測3028,1,,,positive,0.9632068276405334
460,人太重了出不去,1,negative,0.8573887944221497,negative,0.999657392501831
461,是不是真的覺得自己很兇,1,negative,0.8695043921470642,negative,0.9983112812042236
462,還沒輸,1,,,positive,0.8927287459373474
463,該不會真的2830,1,,,negative,0.9986457228660583
464,催蕊,1,,,negative,0.9524450302124025
466,先猜給沛璋,1,positive,0.5899210572242737,positive,0.8534716963768005
467,哇哇,1,positive,0.7292198538780212,positive,0.9968984127044678
468,剛剛開打前說第一局2830的是誰,1,,,negative,0.9994220733642578
469,拼一個,1,,,negative,0.9979392886161804
470,gogogo,1,,,positive,0.8222342133522034
471,service error too,1,negative,0.626970648765564,negative,0.99699068069458
472,這可以寫成排球少年的劇情了,1,positive,0.6562411189079285,negative,0.9999167919158936
473,bawi,1,,,negative,0.924680471420288
474,第一局拿下 後面就有戲,1,,,positive,0.9998179078102112
475,沒拚過,1,,,negative,0.99696284532547
476,拜託幾個咧,1,positive,0.5433576703071594,negative,0.9994682669639589
477,我,1,positive,0.5528600215911865,negative,0.9309096932411194
478,全部拚,1,positive,0.5954038500785828,negative,0.9976027607917786
479,woo,1,positive,0.5009006857872009,positive,0.5160244703292847
480,好兇哦 好怕怕,1,negative,0.7753852605819702,negative,0.9206144213676452
481,HUY,1,positive,0.5304700136184692,negative,0.912802278995514
482,太戲劇了吧,1,positive,0.5335662961006165,negative,0.9975453019142152
483,配球啦,1,positive,0.7165894508361816,positive,0.9853307008743286
484,哭阿,1,negative,0.5087944865226746,negative,0.9874380230903624
485,可惡啊,1,negative,0.8179624080657959,negative,0.99989652633667
486,血流成河,1,negative,0.5409392714500427,negative,0.9997650980949402
487,kakaba naman to close flight,1,,,negative,0.6145156621932983
488,價值連城,1,positive,0.8686380386352539,positive,0.9994890689849854
489,ilaban nyo please  放声大哭  举起拳头 较浅肤色  ,1,negative,0.5858104228973389,negative,0.9994267225265504
490,誰在搞,1,,,negative,0.999394416809082
491,kaya pa yan ,1,,,positive,0.8268945813179016
492,第一局就 6500,1,,,negative,0.9942032694816588
493,Purp byan malakas ba yan,1,negative,0.5037862658500671,positive,0.5294131636619568
494,6607,1,positive,0.5300372242927551,positive,0.7535995841026306
495,老二直接被猜到了,1,,,negative,0.9999004602432252
496,话说许上次受伤没事吧,1,,,positive,0.9990299940109252
497,全世界都知道要給誰,1,,,negative,0.9967558979988098
498,許在場上,1,positive,0.5225933790206909,negative,0.6679771542549133
499,lezzzgooooo,1,positive,0.6619909405708313,negative,0.9005139470100403
500,水拉,1,,,negative,0.9181113243103028
501,一定要這樣嗎,1,,,negative,0.9986562728881836
502,手法太差了,1,negative,0.9424619674682616,negative,0.999970316886902
503,第一局就要這樣喔,1,,,negative,0.999794065952301
504,催落去,1,negative,0.6289021968841553,negative,0.9923537969589232
505, 斜眼笑  ,1,,,positive,0.994211494922638
506,搞喔,1,,,negative,0.707176685333252
507,吼唷,1,,,negative,0.7051056623458862
508,甚麼 吓死了  吓死了  吓死了 ,1,negative,0.883134663105011,negative,0.99941086769104
509,感覺好累,1,negative,0.6971901059150696,negative,0.9740418195724488
510,傻眼貓咪,1,negative,0.6386064887046814,negative,0.9268266558647156
511,laban wonstreak,1,negative,0.5055766105651855,negative,0.7353412508964539
513,水欸,1,,,negative,0.9913452863693236
514,第一局就要這麼激烈,1,positive,0.6896531581878662,negative,0.9996747970581056
515,求預測成功,1,positive,0.8820574283599854,negative,0.958800971508026
516,heart beat fast,1,positive,0.5841909646987915,negative,0.7799485325813293
517,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
518,又崩又穩的日常 放声大哭 ,1,negative,0.682934045791626,negative,0.999723732471466
519,挖賽,1,,,negative,0.682360053062439
520,Hongjie,1,positive,0.6268173456192017,positive,0.9950472116470336
521,30分,1,,,negative,0.9546684622764589
522,水,1,,,negative,0.9839837551116944
523,拼到了,1,,,positive,0.9996824264526368
525,lol,1,,,negative,0.8953232169151306
526,阿鳥威 太屌了,1,negative,0.6350521445274353,negative,0.9976237416267396
527,2830,1,,,negative,0.7307336926460266
528,Hongjie one more,1,positive,0.5939712524414062,positive,0.9994621872901917
529,照樣發給許,1,positive,0.561880886554718,positive,0.5278744101524353
530,也太難捨難分,1,negative,0.8691818714141846,negative,0.9860592484474182
531,平常有扶老奶奶過馬路喔 单眼吐舌 ,1,negative,0.5730042457580566,negative,0.9997761845588684
532,一顆一顆,1,,,negative,0.668237566947937
533,隔壁在打世紀大戰,1,,,positive,0.778033971786499
534,剛剛那顆球太超過了,1,negative,0.7668635845184326,positive,0.6641396284103394
535,後面擦球的真的正,1,,,negative,0.9966096878051758
536,laban ,1,,,positive,0.7430676221847534
537,真的要上30分欸一開始說3028的是不是時空旅人,1,,,positive,0.9985793828964232
538,One more Hongjie,1,positive,0.5734237432479858,positive,0.9995976090431212
539,Service error sayang,1,negative,0.5363398790359497,negative,0.996632754802704
540,Errors Errors,1,negative,0.6077314615249634,negative,0.9992280006408693
541, 斜眼笑  ,1,,,positive,0.994211494922638
542,預測失敗,1,negative,0.6960070133209229,negative,0.9990355968475342
543,突然加速,1,positive,0.541352391242981,negative,0.9951850771903992
544,擦球真的美,1,positive,0.8462675213813782,positive,0.9848712086677552
545,沒進,1,,,negative,0.9997534155845642
546,預測失敗,1,negative,0.6960070133209229,negative,0.9990355968475342
547,我猜打到32分,1,,,positive,0.6921000480651855
548,bRYANNNN,1,positive,0.5177992582321167,negative,0.5812920928001404
549,3129我才是未來人,1,,,positive,0.9997548460960388
550,out yan ,1,,,negative,0.6297694444656372
551,發出來,1,positive,0.532660722732544,negative,0.8725844621658325
552,案你年,1,,,negative,0.9994648098945618
553,賣高,1,positive,0.6981841921806335,negative,0.989333152770996
554,超高0,1,positive,0.5095505714416504,negative,0.8101084232330322
555,好噁,1,positive,0.7251107692718506,negative,0.9993415474891664
556,wew,1,positive,0.5005285143852234,positive,0.8598068952560425
557,笑死,1,negative,0.8396041989326477,negative,0.9958176016807556
558,YAWAAAAAA,1,positive,0.6275769472122192,negative,0.8935936689376831
559,iseset na lang namali paedi snaa tapos na,1,,,negative,0.9853143692016602
560,7086,1,,,positive,0.5815439224243164
561,mark 未來人選拔失敗,1,negative,0.5567343235015869,negative,0.9997739195823668
562,QQQQQ,1,,,negative,0.9625386595726012
563,wrong decission ,1,negative,0.7131906747817993,negative,0.8198646306991577
564,拜託幾個勒,1,positive,0.5171164870262146,negative,0.9998655319213868
565,哎呀,1,,,negative,0.9961034059524536
566,怎麼沒給B,1,,,negative,0.9868784546852112
567,這什麼處理球的能力 好爛,1,positive,0.5198214650154114,negative,0.999826967716217
568,到底,1,positive,0.5222696661949158,negative,0.999291181564331
569,下一個未來人請準備,1,,,positive,0.5417739748954773
570,bobo,1,positive,0.5244002342224121,positive,0.8258227705955505
571,拜託幾個嘞,1,positive,0.5433576703071594,negative,0.9998273253440856
572,3032,1,,,positive,0.8837535381317139
573,打到頭,1,,,negative,0.9989017248153688
574,Blessed head,1,,,negative,0.9994640946388244
575,這都行,1,positive,0.5525579452514648,negative,0.9978172779083252
576,太反彈了,1,negative,0.91375470161438,negative,0.9992954730987548
577,3331,1,positive,0.5044738054275513,positive,0.9321773648262024
578,Ubusan ng Swerte 1st set pa lang,1,,,positive,0.7332696318626404
579,32分未來人,1,,,negative,0.9706059098243712
580,肩膀吧,1,,,positive,0.982675075531006
581,拿下,1,positive,0.5057557225227356,positive,0.9785435795783995
582,笑死,1,negative,0.8396041989326477,negative,0.9958176016807556
583,哇哇哇,1,positive,0.74107426404953,positive,0.9918825030326844
584,各位未來人,1,,,positive,0.5828402638435364
585,Woahhhh,1,,,negative,0.8885271549224854
586,aun,1,,,positive,0.507728099822998
587,哇,1,positive,0.6949712634086609,negative,0.9889956712722778
588, ,1,positive,0.5004076361656189,negative,0.9814105033874512
589,QQ,1,,,negative,0.9849786162376404
590,太鬼了吧,1,negative,0.946388304233551,negative,0.9998156428337096
591,水拉,1,,,negative,0.9181113243103028
592,好強,1,positive,0.9667661786079408,positive,0.9973146319389344
593,Booooom,1,positive,0.5804709792137146,negative,0.9899584650993348
594,Monster,1,positive,0.5528000593185425,positive,0.920085310935974
595,LETS GOOOOOOO,1,positive,0.5826447606086731,negative,0.7675924301147461
596,這就是王者,1,,,positive,0.9955344200134276
597,怪物嗎,1,negative,0.6752486824989319,negative,0.9960961937904358
598,真的有好運氣還是有差,1,positive,0.7995492219924927,negative,0.9990513920783995
599,好強,1,positive,0.9667661786079408,positive,0.9973146319389344
600,水水水,1,,,negative,0.9889950156211852
601,32分 預測成功,1,positive,0.8984302282333374,positive,0.9582731127738952
602,op,1,positive,0.5575996041297913,positive,0.641158938407898
603,太可怕了,1,negative,0.9580675959587096,negative,0.9984068274497986
604,grabiiiiiii,1,positive,0.5333089828491211,negative,0.9975661039352416
605,lets goooooo,1,,,positive,0.5357221364974976
606,popcornnnn,1,,,negative,0.934090256690979
607,未來人可以先告訴我下一期樂頭嗎,1,,,negative,0.9531192183494568
608,deep voice no 15,1,,,negative,0.9338311553001404
609,這才是冠軍戰的水準啊 忍住泪水  忍住泪水  忍住泪水 ,1,positive,0.5152298212051392,positive,0.8492169380187988
610,冠軍賽真的很有可看性,1,positive,0.9203307032585144,positive,0.9965960383415222
611,台灣就沒人能捧了,1,,,negative,0.9985929131507874
612,什麼奇怪發言啊,1,negative,0.5723658204078674,negative,0.9999212026596068
613,一人扛全隊,1,positive,0.5997331142425537,positive,0.8737414479255676
614,打出水準真的排球精進很多欸,1,positive,0.789381206035614,negative,0.7709462642669678
615,yves flores true,1,positive,0.7064507603645325,positive,0.9994648098945618
616,啊他就很搶眼啊,1,negative,0.7211817502975464,positive,0.9999613761901855
617,真的 邏輯有問題,1,negative,0.7390775680541992,negative,0.999954342842102
618,心理素質強啊,1,positive,0.9307016730308532,positive,0.999968647956848
619,都在看企排了 是還想捧誰,1,,,negative,0.9999041557312012
620,Lance Tot totoo great,1,positive,0.9242940545082092,positive,0.9851861596107484
621,打的強就是強阿,1,positive,0.6884195804595947,positive,0.9998300075531006
622,沒留住沒關係下一季看能不能去日本挖NISHIDA 笑哭了 ,1,,,positive,0.9993964433670044
623,人家可能比較不懂啦,1,negative,0.655613362789154,negative,0.8403201103210449
624,score,1,positive,0.6657842993736267,positive,0.9927791953086852
625,那不誇他 誇誰,1,,,negative,0.9993869066238404
626,關鍵時刻確實是沒什麼用啊,1,neutral,0.601114809513092,negative,0.9996920824050904
627,他的最高打點聽說是368,1,positive,0.5553767085075378,positive,0.9067031145095824
628,運動競賽就是誰強就關注誰不是嗎,1,,,negative,0.9931902289390564
629,快樂聯盟,1,positive,0.6816636919975281,negative,0.9600511193275452
630,挖西田想太多了,1,negative,0.6707030534744263,negative,0.9998921155929564
631,對阿,1,positive,0.5465253591537476,positive,0.7833085060119629
632,好了啦,1,positive,0.9524656534194946,positive,0.9999263286590576
633,is fi over,1,,,negative,0.9974052309989928
634,棒球那個真心吵,1,negative,0.7949418425559998,negative,0.9991106390953064
635,球星本就該被聚焦 鋼鐵人不聚焦林書豪 ,1,,,negative,0.999387264251709
636,有 最多兩位,1,positive,0.5977880954742432,negative,0.9993910789489746
637,有 2個,1,positive,0.5273808240890503,negative,0.9990082383155824
638,ang tight ng set ,1,,,negative,0.8669102191925049
639,今天會打到幾點XD,1,,,positive,0.893696129322052
640,女排有規定2個,1,positive,0.5167085528373718,negative,0.9985766410827636
641,籃球留言也不惶多讓 苦笑  笑得满地打滚 酸,1,neutral,0.5074656009674072,positive,0.999898076057434
642,tapos na game ng NU at DLSU cnu nanalo,1,,,negative,0.8381336331367493
643,謝謝,1,positive,0.8012592196464539,positive,0.652812659740448
644,打到八點半,1,,,negative,0.9997814297676086
645,la salle 30,1,,,negative,0.9525458216667176
646,ส ๆ รอดอย,1,,,negative,0.9859727621078492
647,今天有機會看到國軍上場嗎 放声大哭 ,1,,,negative,0.9926846027374268
648,企排先讓其他隊能強點吧 不然落差很大,1,,,negative,0.9996310472488404
649,DLSU pero naka 100 lipat ka muna ng live  笑哭了 ,1,negative,0.5867106914520264,positive,0.9997509121894836
650,sa mga Noypi wag masyado prideful nakakahiya sa mga Taiwanese lowkey lang tayo please,1,positive,0.8022333979606628,positive,0.902276873588562
651,那跟本土不本土更沒關係了吧,1,neutral,0.7908242344856262,negative,0.999039590358734
652,好了啦小季哥 你那麼中立你去播,1,positive,0.842130720615387,positive,0.9995877146720886
