text,球員,教練,裁判,戰術,球隊
挑戰當暫停用,0,0,1,1,0
outside!!!!!,0,0,0,1,0
應該有touch 喔,0,0,0,1,0
斷電,0,0,0,0,1
yes 😍😍in,0,0,0,1,0
等等發球是誰?,0,0,0,1,0
ohhhh block touch!!!!,0,0,0,1,0
is it outside?,0,0,0,1,0
布萊恩這季最優價值球員！,1,0,0,0,0
Bryan 好扯,1,0,0,0,0
一定要挑戰阿不然就結束了,0,0,1,0,0
江教練牛！,0,1,0,0,0
bgay na sa backrow nono!!!,1,0,0,0,0
top 1 server ba si bryan?,1,0,0,0,0
連莊好喜歡連續挑戰,1,0,1,0,1
nono加油,1,0,0,0,0
ang galing ng chalenge system nila pwede back to back,0,0,0,1,0
紋誠摧一顆 拚了,1,0,0,0,0
大星一定拼的,1,0,0,0,0
deuce!,0,0,0,1,0
大星!!!!!!!!!!!!!!!!,1,0,0,0,0
deu啦,0,0,0,1,0
deuce,0,0,0,1,0
紋誠太帥了,1,0,0,0,0
太狠了文成,1,0,0,0,0
永遠相信台電,0,0,0,0,1
被吊球了,0,0,0,1,0
嬸啊😭,1,0,0,0,0
短球致命 😆,0,0,0,1,0
👏👏🏻👏🏼👏🏽👏🏾👏🏿 Hongmin!,0,0,0,1,0
詹厲害！,1,0,0,0,0
詹好球！,1,0,0,0,0
cover block easy,0,0,0,1,0
INTENSE,0,0,0,1,0
球給詹,1,0,0,0,0
詹好球,1,0,0,0,0
kinkabahan na naman ako eh,0,0,0,1,0
"Yi Hui Lin, I'm always here supporting you 💪❤",0,0,0,1,0
還有沛彰巨人,1,0,0,0,0
outside!!!,0,0,0,1,0
winstreak,0,0,0,1,0
宜暉粉傷心了 😆,1,0,0,0,0
連莊加油,1,0,0,0,1
宜暉鐵粉QQ,1,0,0,0,0
連莊機會😍,1,0,0,0,1
🍊🍊🍊🍊🍊,0,0,0,0,1
還有萊恩飛人,1,0,0,0,0
Isang block lang. Kay Peichang yan ibibigay! Hahaha.,0,0,0,1,0
柏霆沒在怕的,1,0,0,0,0
為什麼不換簡明均,1,0,0,0,0
繼續 deuce,0,0,0,1,0
[nanginig],0,0,0,1,0
應該是in,0,0,0,1,0
blocked??? OMG! bawi!!!!!,0,0,0,1,0
價值連城的攔網,0,0,0,1,0
界外拉,0,0,0,1,0
有沒有這麼會攔Bryan,1,0,0,1,0
IN!,0,0,0,1,0
大家都知道給布萊恩,1,0,0,0,0
"Ganda ng match, porsyento na kay Bryan yan",1,0,0,0,0
⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡,0,0,0,0,1
救命阿心臟不行,0,0,0,1,0
感覺暫時不能給布萊恩欸,1,0,0,0,0
bgay na kay bryan po!!,1,0,0,0,0
⚡⚡⚡,0,0,0,0,1
布萊恩會被攔網鎖定,1,0,0,1,0
台電~~~~~~~,0,0,0,0,1
lets go bryan,1,0,0,0,0
Hindi naman.,0,0,0,1,0
等一下應該換位攔網,0,0,0,1,0
very handson tlga ung owner ng winstreak. para na ding coach. HAHAHHA,0,0,0,1,0
⚡⚡⚡⚡,0,0,0,0,1
再 deuce,0,0,0,1,0
阿星搖搖頭！,1,0,0,0,0
ang sakit ng ulo ko. bakit ang galing nila both teams ahahahaha,0,0,0,1,0
原來鯨華的鯨魚還在,0,0,0,0,1
舉好讚,0,0,0,1,0
阿良 今天重回顛峰,1,0,0,0,0
阿良發威不會輸給布萊恩的,1,0,0,0,0
國家隊主力二傳,1,0,0,1,0
主播叫出來哈哈哈哈,0,0,1,0,0
江教練無語,0,1,0,0,0
⚡⚡⚡,0,0,0,0,1
ACE!!!!!,0,0,0,1,0
go go bryan,1,0,0,0,0
lucky ace!!!!,0,0,0,1,0
please lang tapusin nyo na ahahhhajaha,0,0,0,1,0
台電後面擦球的好正,0,0,0,0,1
lucky ACE 😆,0,0,0,1,0
set point back to Winstreak!!!,0,0,0,1,0
連莊😍😍😍,1,0,0,0,1
鴻杰👍👍👍❤❤❤,1,0,0,0,0
Nagkatalo sa service. Hahah balik na sana ulit sila ng tainan ng makapanood ng live,0,0,0,1,0
goooo winstreak.... support from philll,0,0,0,1,0
我們的台電又崩又穩🥺😭,0,0,0,0,1
真的我也有看到台電那邊的,0,0,0,0,1
每天都在練的發球,0,0,0,1,0
鴻杰前天苦練的成果,1,0,0,0,0
連莊30分!!!,1,0,0,0,1
Bryan,1,0,0,0,0
台電31,0,0,0,0,1
又deucenn 1,0,0,0,1,0
雙胞胎是不是沒進國家隊？,1,0,0,0,0
Laban Winstreak! Go Bryan!!!,1,0,0,1,0
宇叡來發球了哈哈哈哈哈哈哈,1,0,0,1,0
Tiningnan pa,0,0,0,1,0
Bryannnnn!!!,1,0,0,0,0
bryan!!!,1,0,0,0,0
Tiningnan AHAHAHAHHAHAHAHAA,0,0,0,1,0
Bryan 😍,1,0,0,0,0
bakeeettttt nasa harap si bryan naiiyak ako,1,0,0,0,0
Kay Bryan kasi ibigay HAHAHAHAHHAHAHAHAH,1,0,0,0,0
布萊恩真的太扯了,1,0,0,0,0
沒有賣高阿 宜暉沒比較矮,1,0,0,0,0
台電加油,0,0,0,0,1
怎麼不給布萊恩,1,0,0,0,0
di pa binigay jay bryan,1,0,0,1,0
dp binigay kay bryan!!!,1,0,0,1,0
國外的都是布萊恩等級齁,1,0,0,0,0
bigay nyo Kay bryan,1,0,0,0,0
用頭防守,0,0,0,1,0
罩到頭得分,0,0,0,1,0
what a block head hahahah,0,0,0,1,0
汪汪隊🐶立大功,1,0,0,0,0
YESSSSS BRYAN KINGGG,1,0,0,1,0
ACE,0,0,0,1,0
汪汪鐵頭功,1,0,0,0,0
運氣在連莊,1,0,0,0,1
ACE!!!!!,0,0,0,1,0
bryan na kc!!!!,1,0,0,0,0
打到汪汪肩膀XDD,1,0,0,0,0
秉勳一人時間差(X,1,0,0,0,0
連莊的運氣太好了,1,0,0,0,1
果然要靠王牌,1,0,0,0,0
yey!!!!!! naira-os din!!! wew!!!!,0,0,0,1,0
ayan.. pinahaba ka kc !!!,0,0,0,1,0
好帥喔 !!😍😍😍Bryan,1,0,0,0,0
bryan太强了,1,0,0,0,0
布萊恩！！,1,0,0,0,0
布萊恩‼‼‼,1,0,0,0,0
:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:,0,0,0,1,0
BRYAN MADE THE FIRST SET VICTORY POSSIBLE,1,0,0,0,0
BRYAN!!!!!,1,0,0,0,0
ACE!!!!!!,0,0,0,1,0
BRYAN!!!,1,0,0,0,0
布萊恩真的太扯,1,0,0,0,0
球給布萊恩,1,0,0,0,0
連莊加油！！連莊加油！,1,0,0,0,1
鬼萊恩,1,0,0,0,0
布萊恩王者,1,0,0,0,0
這場太噁心了 謝謝兩邊的球員,1,0,0,0,0
布萊恩太猛了！,1,0,0,0,0
bryan太帥了吧！,1,0,0,0,0
下一輪好運在台電啦,0,0,0,0,1
MVP! MVP! MVP!,1,0,0,0,0
台電加油🙌🏻🙌🏻🙌🏻,0,0,0,0,1
winstreakkkkkkkk,0,0,0,1,0
球給布萊恩🥹🥹🥹,1,0,0,0,0
布萊恩之王,1,0,0,0,0
Bryan No.1,1,0,0,0,0
baka Filipino yarn,0,0,0,1,0
發球是最強的攻擊啊,0,0,0,1,0
連莊連莊連莊連莊連莊,1,0,0,0,1
台電加油,0,0,0,0,1
babalik pala kay Bryan,1,0,0,0,0
布萊恩不演了欸，火力全開,1,0,0,0,0
台電輸了,0,0,0,0,1
KING!!!!!!!!!!!!!!!!!,0,0,0,1,0
怎麼感覺賽評有點過度聚焦Bryan，本土球員雖然確實沒有Bryan強，但我覺得沒必要過度吹捧外國球員欸,1,0,1,0,0
"in fairness, taas ng porsyento ni Bryan sa service!!!",1,0,0,1,0
that's our BRYAN,1,0,0,0,0
連莊好棒,1,0,0,0,1
i love the hug of setter to bryan,1,0,0,0,0
爽啦!! 布萊恩 布萊恩,1,0,0,0,0
連莊加油💪,1,0,0,0,1
連莊加油💪,1,0,0,0,1
Get Marc Espejo to rival Bryan,1,0,0,0,0
啊Bryan真的幾乎一人打全部啊,1,0,0,0,0
Bryan就是很猛 聚焦他有問題嗎,1,0,0,0,0
🐯🐯🐯🐯🐯💪,0,0,0,0,1
BRYAN MVP,1,0,0,0,0
Bryan好強,1,0,0,0,0
go winstreak for the win....,0,0,0,1,0
啊他就王牌 不聚焦他聚焦誰,1,0,0,0,0
布萊恩就是王阿,1,0,0,0,0
Bryan is Mad he gives his full power to that serve HAHAHA,1,0,0,0,0
Bryan一人得分應該有佔連莊67成,1,0,0,1,1
Espejo will join Korean League,0,0,0,1,0
連莊不是有人,1,0,0,0,1
我要看到連莊直落三台電😂,1,0,0,0,1
真心希望連莊留住布萊恩🥹🥹🥹,1,0,0,0,1
這樣也叫吹捧,0,0,1,0,0
阿能者多勞就這樣啊 喇叭詹不也是一人拖全隊XD,1,0,0,0,0
歸化BRYAN,1,0,0,0,0
We need Hongmin and Hongjie to step-up a little bit more. Boys you are talented and full of experiences.,0,0,0,1,0
蛤啊 那如果之後沒有布萊恩 連莊不就掰掰,1,0,0,0,1
台電加油💪💪💪⚡⚡⚡,0,0,0,0,1
他就像台灣排球屆的魔獸啊 本來強的外援大家就是會想看他啊 他也確實打出他應該有的成績,1,0,0,0,0
那個身體素質就先打爆本土球員了,1,0,0,0,0
今天是別人跳出來 主播一樣會狂誇獎那個別人,0,0,1,0,0
布萊恩 布萊恩,1,0,0,0,0
我很認同Bryan真的很強，但我是覺得本土在賽評的說法是被講的有點沒用QQ（非引戰，有誤會我道歉）,1,0,0,0,0
只是通常是布萊恩跳出來,1,0,0,0,0
第一次看到布萊恩，真心覺得強～,1,0,0,0,0
連莊英雄布萊恩🫶🫶🫶🫶,1,0,0,0,1
他得分 結果誇別人 不是很怪嗎,0,0,0,1,0
我是覺得排球的主播已經是最客觀的了,0,0,1,0,0
台灣還沒人可以達到布萊恩的水準,1,0,0,0,0
我愛布萊恩,1,0,0,0,0
一整個賽季Bryan 扛了連莊幾分…,1,0,0,0,1
要不然誇裁判好了,0,0,1,0,0
的確連莊是以布萊恩為主要戰術,1,0,0,0,1
布萊恩強到感覺別人都很弱，其實只是他太強,1,0,0,0,0
沒有沒用喔 鴻敏 柏霆球評也很肯定阿XD,1,0,0,0,0
勇士不聚焦Curry不然聚焦板凳球員嗎?,1,0,0,0,0
汪汪隊🐶也有被肯定！,1,0,0,0,0
球給Kevin Durant 也一樣,0,0,0,1,0
"the other twin played in Japan VLeague before, right?",0,0,0,1,0
大膽預測 第二局 25:23 台電贏,0,0,0,0,1
yes game 1 finals,0,0,0,1,0
:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,0,0,0,1,0
正良今天好殺！！！繼續！！！,1,0,0,0,0
LET'S GOOOOOOO WINSTREAK!!!,0,0,0,1,0
台灣有規定外國選手上場數量嗎？,1,0,0,0,0
LET'S GOOOOOOO WINSTREAK!!!,0,0,0,1,0
台電嗨起來！,0,0,0,0,1
球評年輕的時候也是很猛的！邱姐可是旅日好手！,1,0,0,0,0
LET'S GOOOOOOO WINSTREAK!!!,0,0,0,1,0
平手次數24😂😂😂,0,0,0,1,0
"@小季哥 Sorry I am Filipino but I can understand your comments. I think you are right. the commentaried should not be """"Bryan"" centered. All of the members of the team deserve praises as well.",1,0,0,1,0
lets go winstreak,0,0,0,1,0
布萊恩也得分王啊,1,0,0,1,0
WINSTREAK LET’S GOOOO,0,0,0,1,0
不過許紋誠的腳真的沒問題嗎 上次超嚴重的感覺,1,0,0,0,0
台電加油，台電要電死連莊啦,1,0,0,0,1
連莊🔥🔥🔥,1,0,0,0,1
輪轉25,0,0,0,1,0
邱姐跟許春蓮當初都是旅日的,1,0,0,0,0
攻擊5.5波,0,0,0,1,0
摳比 Bryan I LOVE U,1,0,0,0,0
per c bryan din naman halos ung may drive to win the game kung papanoorin mo ung past games nila,1,0,0,1,0
台電看阿良了,1,0,0,0,1
有台電跟連莊 目前小知足了,1,0,0,0,1
布萊恩 一個人就扛了一局的分數,1,0,0,0,0
企排一直都是台電一支獨秀啊 難得有個連莊,1,0,0,0,1
宜暉！🫶,1,0,0,0,0
grabe blocking nila hahahah,0,0,0,1,0
正良如果很穩，國軍弟兄基本上應該不會上吧？,1,0,0,0,0
"@berry_ice cream24 DLSU vs. NU 1st and 2nd set were nail biting games. But the 3rd set, NU crumbled.",0,0,0,1,0
Go Winstreak! 💪🐯,0,0,0,1,1
Bryan真的強確實要捧沒錯，但像剛剛有球接噴，主播的說法是：今天是阿亮追球所以沒有跨出場追，如果是Bryan就會跳出去，我是覺得沒必要這樣講，我相信阿亮也是拼進全力去追（單純說法問題啦，不是布萊恩不該捧,1,0,1,0,0
Go Taipower,0,0,0,0,1
@Azriel you're amazing.,0,0,0,1,0
主要是之前類似情況布萊恩真的衝出來吧,1,0,0,0,0
嬸 台電攔網的神！,1,0,0,1,1
的確是布萊恩超級拼啊,1,0,0,0,0
剛剛說不要捧 現在又說Bryan該捧 你邏輯先搞清楚再來發言,1,0,0,0,0
旻翰很棒,1,0,0,0,0
旻翰加油!,1,0,0,0,0
布萊恩因為拼狂搶球的狀況 主播也講過,1,0,1,0,0
佳軒救的漂亮😭,1,0,0,1,0
support nalang po tau sa kanilang winstreak lahat na player. medyo babaan po muna natin,0,0,0,1,0
家軒這補位好球,1,0,0,0,0
nice block,0,0,0,1,0
*佳萱,1,0,0,0,0
旻翰被鎖定球路了，要注意了,1,0,0,0,0
back to back blocked!!,0,0,0,1,0
ooof! block!,0,0,0,1,0
*佳軒,1,0,0,0,0
宜暉那個出手漂亮欸,1,0,0,0,0
剛剛快攻給太低了,0,0,0,1,0
宜暉讚,1,0,0,0,0
宜暉好球！,1,0,0,0,0
宜暉!!!,1,0,0,0,0
"@小季哥 I think the commentators should also give credits to the other players. Bryan is great, we all know that. But volleyball is a 6 man team. ang everyone is giving their best.",1,0,0,1,0
Yi-Hui Lin ♥ Taipower no. 19,1,0,0,1,1
No. 19! 我暫時當個鐵粉 😆,1,0,0,0,0
哈哈哈哈哈哈哈宜暉好圈粉哦！,1,0,0,0,0
Yi-Hui Lin ♥ Taipower no. 19Yi-Hui Lin ♥ Taipower no. 19,1,0,0,1,1
發個短球,0,0,0,1,0
宜暉鐵粉好像不只一個,1,0,0,0,0
@berry_ice cream24 Sorry ang bilis ng andar ng messages. Hindi ko man nakuha ibang messages but Maraming salamat kaibigan!,0,0,0,1,0
winstreakkkkk,0,0,0,1,0
詹有辦法每次都那麼激動？,1,0,0,0,0
舉球手的較量,0,0,0,1,0
我們當嬸的鐵粉就好,1,0,0,0,0
宜暉粉我只知道有一個最鐵,1,0,0,0,0
詹一直都這樣啊XD,1,0,0,0,0
為什麼每個球員要發球要看一下天空？😅,1,0,0,1,0
怎麼感覺這一局也會打到deuce😖,0,0,0,1,0
阿良水！,1,0,0,0,0
宋真的進步好多,1,0,0,0,0
阿良🫶,1,0,0,0,0
阿良 罩,1,0,0,0,0
單人攔網,0,0,0,1,0
鴻敏,1,0,0,0,0
丫良，讚！,1,0,0,0,0
@aryel mercader Brother Nono,1,0,0,0,0
布萊恩跟呂布一樣啊,1,0,0,0,0
布萊恩血很厚！,1,0,0,0,0
I only know Nono,1,0,0,0,0
IN,0,0,0,1,0
攔網成功！,0,0,0,1,0
蔡沛彰巨人！,1,0,0,0,0
沛彰巨人!!!!!!!!!!!,1,0,0,0,0
又是沛彰,1,0,0,0,0
bryan .ayaw mo ba mag korea.,1,0,0,0,0
這球等著Bryan來打的感覺🤔,1,0,0,0,0
阿良漂亮！,1,0,0,0,0
大P欸 攔網反應好快,0,0,0,1,0
佳軒太帥了,1,0,0,0,0
阿良今天真猛,1,0,0,0,0
Nagiging Byan-centered na naman and Winstreak,0,0,0,1,0
阿良也棒,1,0,0,0,0
佳軒🫶🫶🫶🫶,1,0,0,0,0
連董要生氣了喔,0,1,0,0,0
果然還是Bryan,1,0,0,0,0
差點撞裁判,0,0,1,0,0
佳軒！,1,0,0,0,0
獨愛學長🫶🫶🫶🫶,1,0,0,0,0
台電每個位子真的都好強,0,0,0,0,1
超手進攻,0,0,0,1,0
go go bryan,1,0,0,0,0
雖然支持連莊 但不得不說戴舉球真的猛,1,0,0,1,1
可以打給建逢來抓Bryan嗎哈哈哈,1,0,0,0,0
let's go Bryan!!! ibawi mo kami dyan. talo ang NU gels 😭😭,1,0,0,0,0
自由球員不是三米線不能高手嗎,1,0,0,1,0
嬸的舉球真的很舒服,1,0,0,1,0
大星~~,1,0,0,0,0
cute nono,1,0,0,0,0
最愛兩邊的單手舉球,0,0,0,1,0
兩邊舉球都很棒,0,0,0,1,0
攔不到啦,0,0,0,1,0
Oh ayan over the block AHHAHAHAHAHHAHAHAHA,0,0,0,1,0
建逢來的話真的炸,1,0,0,0,0
真的舉得很好QQ,0,0,0,1,0
紋誠讚喔,1,0,0,0,0
sayang dig ni nono,1,0,0,0,0
阿亮,1,0,0,0,0
NONO跟戴應該是目前企聯最頂的舉球了,1,0,0,1,0
嬸的舉球！！,1,0,0,1,0
台電催蕊了,0,0,0,0,1
想看建逢對上布萊恩,1,0,0,0,0
Bryan沒體力了,1,0,0,0,0
@HOP Sports Lets just settle for Nono Hahaha.,1,0,0,0,0
sino ba si Nono?,1,0,0,1,0
進攻點要分散一點比較好,0,0,0,1,0
林謙再給他一些時間也會很恐怖,1,0,0,0,0
規則改很多了,0,0,1,0,0
詹好球！,1,0,0,0,0
真的，台產可惜了,0,0,0,0,1
台電vs布萊恩隊,1,0,0,0,1
setter ng Winstreak si Nono,1,0,0,1,0
話說林謙幾歲了ㄚ？,1,0,0,0,0
旻翰這個急停好球,1,0,0,0,0
阿亮擦地,1,0,0,0,0
@Jokla Ching #12 setter ng WS,0,0,0,1,0
林謙未來可期 而且又高,1,0,0,0,0
布萊恩累累,1,0,0,0,0
跟林錦龍同年的樣子,1,0,0,0,0
布萊恩我沒怪你,1,0,0,0,0
紋誠😭😭😭,1,0,0,0,0
紋誠好球！,1,0,0,0,0
紋誠炮彈發球啊,1,0,0,1,0
布萊恩好累🥺,1,0,0,0,0
紋誠好猛,1,0,0,0,0
紋誠今天也好猛,1,0,0,0,0
紋誠 我的超人,1,0,0,0,0
but parang masama loob Ng libero Ng winylay Bryan,1,0,0,1,0
許紋誠77777,1,0,0,0,0
台電加油,0,0,0,0,1
紋誠腳好了,1,0,0,0,0
sana yung libero ng WS palitan ni Caringal. sorry,0,0,0,1,0
lets go winstreak... receive lang,0,0,0,1,0
紋誠太厲害了，再多拿幾球,1,0,0,0,0
想要Nono跟嬸開舉球班🤣🤣,1,0,0,1,0
雙胞胎要多出點力,1,0,0,0,0
Winstreak is really a heavy offensive team but super erroneous!,0,0,0,1,0
剛布來恩老婆偷偷打昭呼,1,0,0,0,0
汪汪隊🐶,1,0,0,0,0
NoNo和戴 會說 就手舉來推出去就完事XD,1,0,0,1,0
布萊恩結婚了？,1,0,0,0,0
大星⚡,1,0,0,0,1
哇剛講完雙胞胎就各自表現,1,0,0,0,0
宜暉🫶,1,0,0,0,0
對 結婚了,1,0,0,0,0
阿良！,1,0,0,0,0
宜暉沒事 再一球,1,0,0,0,0
go winstreakkkkkkk,0,0,0,1,0
賽季要結束了你才知道他結婚了嗎😂,1,0,0,0,0
正良剛剛那球漂亮,1,0,0,0,0
阿良的直線帥,1,0,0,0,0
老婆不是都帶小孩一起來?,1,0,0,0,0
LIN YI HUEI ♥ Taipower 💪LIN YI HUEI ♥ Taipower 💪LIN YI HUEI ♥ Taipower 💪LIN YI HUEI ♥ Taipower 💪LIN YI HUEI ♥ Taipower 💪,0,0,0,1,1
布萊恩的球技迷死一堆人,1,0,0,0,0
oo. di na inyo yun bhie. hahahahahaa,0,0,0,1,0
lets go winstreak kaya pa yan,0,0,0,1,0
宜暉鐵粉嗨起來！,1,0,0,0,0
帶小孩的是別人吧🤣,1,0,0,0,0
布來恩還沒有小孩,1,0,0,0,0
宜暉鐵粉好賣力,1,0,0,0,0
主播台電的吧,0,0,1,0,1
沒小孩,1,0,0,0,0
但我不是布萊恩粉絲，只是他年紀輕輕，這麼早結婚,1,0,0,0,0
有小孩吧,1,0,0,0,0
touch,0,0,0,1,0
會帶小孩來的是柏霆老婆,1,0,0,0,0
@Jhayar Meneses heehhe. pansin mo din haha,0,0,0,1,0
蝦米 上次有照到一個帶小孩的 說是布萊恩家人,1,0,0,0,0
廢話，邱老師是建逢鐵粉欸😆,1,0,0,0,0
鴻敏!!!!!!!!!!!!!!,1,0,0,0,0
不是宋的 宋的我知道,1,0,0,0,0
宜暉還沒結婚 大家還有機會XD,1,0,0,0,0
winstreakkkk... habol tau,0,0,0,1,0
@HOP Sports are you going to live stream for the AVC Cup this July? thanks,0,0,0,1,0
宋好猛,1,0,0,0,0
宜暉沒結婚，但天天被求婚,1,0,0,0,0
柏霆女兒很可愛啊🤣(⁎⁍̴̛ᴗ⁍̴̛⁎),1,0,0,0,0
沛彰水喔,1,0,0,0,0
鼠哥狀態不優,1,0,0,0,0
⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡⚡,0,0,0,0,1
沛彰!!,1,0,0,0,0
台電加油！！！,0,0,0,0,1
連莊加油！,1,0,0,0,1
這封網 !!!,0,0,0,1,0
哇！主播球評應該台電鐵粉吧呵呵 台電的球各種好球、精彩，另一邊打得精彩直接….😎😎😎,0,0,1,0,1
Thank you HOP SPORTS for live streaming ❤,0,0,0,1,0
台電加油，台電一定贏！,0,0,0,0,1
上次鐵粉被誤導以為宜暉結婚了 😆,1,0,0,0,0
台電加油,0,0,0,0,1
高壓電塔⚡,0,0,0,0,1
winstreakkk lets gooo,0,0,0,1,0
台電真的有在好好養選手啊！（掉淚） 每次都有在進化😭,1,0,0,0,1
連教練,0,1,0,0,0
連董好了拉,0,1,0,0,0
連董xdddd,0,1,0,0,0
連董真的很可愛🤣,0,1,0,0,0
ayyy tambak! bawi Winstreak!!!,0,0,0,1,0
連董好認真阿,0,1,0,0,0
發電吧！,0,0,0,0,1
當教練了,0,1,0,0,0
連董很可愛欸,0,1,0,0,0
連董有喔,0,1,0,0,0
ilaban mo yan bryan,1,0,0,0,0
台電的訓練強度不是開玩笑的辛苦,0,0,0,0,1
連董 沒辦法 出錢出力 給尊敬,0,1,0,0,0
連董講話 感覺連莊不妙了,1,1,0,0,1
連董:我還有錢,0,1,0,0,0
連董真的很熱愛排球,0,1,0,0,0
呂姜！,1,0,0,0,0
布萊恩去年四月才求婚成功,1,0,0,0,0
連董說這一局放開打 我還有錢,0,1,0,0,0
剛那是快攻吧XDD,0,0,0,1,0
哈哈哈哈哈雙胞胎,1,0,0,0,0
雙胞胎真好用 !,1,0,0,0,0
居然是鴻敏XD,1,0,0,0,0
好好笑 真的是敏打快攻,0,0,0,1,0
di pa ba ok si Sim?,1,0,0,0,0
雙子快攻,0,0,0,1,0
到底可以發球失誤幾次咧,0,0,0,1,0
詹！！！,1,0,0,0,0
快攻已經被抓爛了 別再打快攻了,0,0,0,1,0
連莊加油阿！,1,0,0,0,1
舉球員到底,1,0,0,1,0
界外球不用接,0,0,0,1,0
詹好棒,1,0,0,0,0
frustrated na Si bryan,1,0,0,0,0
發球啊,0,0,0,1,0
Which team was the competitor of Taipower last season's final?,0,0,0,1,1
Nono 這局狀態要調整,1,0,0,0,0
minimize the service error winstreak😔😔,0,0,0,1,0
台電拿下,0,0,0,0,1
又是舉球員,1,0,0,1,0
Nono…,1,0,0,0,0
紋誠 水!!!!!!!,1,0,0,0,0
許刺客🥷,1,0,0,0,0
太陽神？,0,0,0,0,1
台電催蕊了,0,0,0,0,1
mga mhie i think it’s time para pumorsyento na,0,0,0,1,0
很高興紋誠恢復快，在場上表現仍有水準,1,0,0,0,0
@Jokla Ching Apollo,0,0,0,1,0
連莊沒setter了嗎？,1,0,0,0,1
bigay na lahat kay bryan. porsyento na char. HAHAHA,1,0,0,0,0
no in 吧,0,0,0,1,0
我想投许MVP,1,0,0,0,0
連董 看來你錢撒不夠多啊,0,1,0,0,0
汪汪隊🐶立大功！,1,0,0,0,0
汪汪！,1,0,0,0,0
台電要選MVP 真的太難了 全員皆兵,1,0,0,0,1
阿良我的超人！！,1,0,0,0,0
這後排真可怕,0,0,0,1,0
ngiti bryan.,1,0,0,0,0
oh the fans favorite Apollo 😅 Thanks for the info.,0,0,0,1,0
連莊守的很緊,1,0,0,0,1
江教練！！！,0,1,0,0,0
張教練鷹眼,0,1,1,0,0
鷹眼!!!!!,0,0,1,0,0
球給汪汪！,1,0,0,0,0
ano ba yan magpapatalo Naman tong win streak,0,0,0,1,0
被嬸的球騙到笑死哈哈哈哈哈哈,1,0,0,0,0
Po Ting after he was blocked just stayed there kneeling while the ball is still on-play!,0,0,0,1,0
阿霆,1,0,0,0,0
連莊得分,1,0,0,1,1
局末了！,0,0,0,1,0
最強詐騙嬸,1,0,0,0,0
局末點,0,0,0,1,0
發球的問題,0,0,0,1,0
宜暉🫶🫶🫶🫶🫶,1,0,0,0,0
ayaw tlga ibigay kay bryan HAHAHHA,1,0,0,0,0
太讚了，台電這局贏了,0,0,0,0,1
⚡⚡⚡⚡,0,0,0,0,1
紋誠真的太重要,1,0,0,0,0
宜暉可愛！,1,0,0,0,0
台電的水準慢慢發揮了,0,0,0,0,1
Yi-Hui Lin is smiling OMG 😍,0,0,0,1,0
以後每場都可以開放粉絲到場跟宜暉求婚！！！,1,0,0,0,0
台電讚,0,0,0,0,1
連莊穩一個 ，第三局拿下,1,0,0,0,1
台電棒,0,0,0,0,1
必須是FMVP,1,0,0,0,0
台電我的神,0,0,0,0,1
連莊加油！,1,0,0,0,1
bawi bawi set 3 bryan,1,0,0,0,0
紋誠的殺球也很威猛的,1,0,0,0,0
⚡⚡⚡⚡⚡,0,0,0,0,1
台電加油,0,0,0,0,1
感覺電網有點強啊,0,0,0,0,1
Tinatawanan tayo ng Admin hahahaha,0,0,0,1,0
是真的sunny嗎？！,1,0,0,0,0
連莊都被抓死死,1,0,0,0,1
Yi Hui Lin ♥,0,0,0,1,0
:face-orange-biting-nails::face-orange-biting-nails:,0,0,0,1,0
吳政陽！！😍,1,0,0,0,0
台電持續發電中….,0,0,0,0,1
Sunny 今天幫哪一邊加油呢,1,0,0,0,0
sunny是誰😍,1,0,0,0,0
winstreak middle totally mess,0,0,0,1,0
台電我的神,0,0,0,0,1
連莊沒打開感覺會2-0,1,0,0,0,1
admin bet taipowweerr,0,0,0,1,0
if i were the setter no matter someone will b the centered as long as our team will win,0,0,0,1,0
Pansin ko lang maka Taipower ang admin. Noon ko pa napapansin kasi pag tinatambakan ng Winstreak ang Taipower nag cry emoji siya,0,0,0,1,1
"@Sunny Wherever you decided to go, I will be praying for your success!",1,0,0,1,0
好想看韓聯有一大堆台灣球員哈哈哈,1,0,0,0,0
吳政陽_被稱為「非國手旅外第一人」的吳政陽，2018 年首度以訓練生身份隻身前往義大利球隊，隔年便獲得西班牙俱樂部合約正式開啟旅外生涯。,1,0,0,0,1
Who is Sunny?,1,0,0,0,0
umayos Ka admin ah,0,0,0,1,0
lets go bryan,1,0,0,0,0
sunny who?,1,0,0,0,0
@Sunny You are great and you are loved. Always remember that!,1,0,0,0,0
Sunny is Sunny,1,0,0,0,0
baka taipower boto yung admin haha,0,0,0,1,0
@Azriel Who is Sunny?,1,0,0,0,0
may kanya kanya tayong bet. okay lang. fan lang din sa admin gaya natin,0,0,0,1,0
Sino si Sunny?,1,0,0,1,0
